ProductId,Name,Platform,Year,Genre,Publisher,SalesNA,SalesEU,SalesAsia,SalesOther,SalesGlobal,Price
1877,Dragon Ball Z: The Legacy of Goku II,GBA,2003,Role-Playing,#Atari,780,290,0,20,1090,1007
1878,Virtua Fighter 5,PS3,2007,Fighting,#Sega,290,520,80,200,1090,716
1879,NFL 2K1,DC,2000,Sports,#Sega,1020,50,0,20,1090,1385
1880,BeatMania,PS,1998,Simulation,#Konami Digital Entertainment,0,0,1070,20,1090,1425
1881,Namco Museum Battle Collection,PSP,2005,Misc,#Sony Computer Entertainment,750,180,0,160,1090,1328
1882,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,#LucasArts,960,40,0,80,1080,798
1883,Madden NFL 2004,XB,2003,Sports,#Electronic Arts,1020,20,0,50,1090,1027
1884,Empire: Total War,PC,2009,Strategy,#Sega,10,970,0,110,1090,1196
1885,The Godfather,PS2,2006,Action,#Electronic Arts,890,30,10,150,1080,978
1886,Tiger Woods PGA Tour 10,Wii,2009,Sports,#Electronic Arts,610,370,0,110,1090,1381
1887,Star Wars: Bounty Hunter,PS2,2002,Shooter,#LucasArts,530,420,0,140,1090,989
1888,Densha De Go!,PS,1997,Simulation,#Taito,0,0,1020,70,1090,648
1889,Dante's Inferno,PS3,2010,Action,#Electronic Arts,640,280,40,130,1090,779
1890,Sonic & Sega All-Stars Racing,DS,2010,Racing,#Sega,440,540,0,110,1090,1405
1891,Skylanders Giants,PS3,2012,Action,#Activision,350,520,0,220,1090,513
1892,Endless Ocean,Wii,2007,Adventure,#Nintendo,440,470,90,90,1090,1047
1893,NFL Blitz 2000,PS,1998,Sports,#Midway Games,600,410,0,70,1080,719
1894,Sonic Free Riders,X360,2010,Racing,#Sega,740,260,0,90,1090,884
1895,NASCAR Thunder 2004,PS2,2003,Racing,#Electronic Arts,530,410,0,140,1080,1000
1896,Prince of Persia,PS3,2008,Action,#Ubisoft,470,410,30,180,1090,692
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,Platform,#THQ,530,410,0,140,1080,1457
1898,Grand Theft Auto V,PC,2015,Action,#Take-Two Interactive,360,640,0,80,1080,812
1899,The Biggest Loser,Wii,2009,Sports,#THQ,870,120,0,90,1080,777
1900,Fisherman's Bass Club,PS2,2002,Sports,#Agetec,530,410,0,140,1080,1469
1901,MySims Agents,DS,2009,Adventure,#Electronic Arts,550,430,0,110,1090,995
1902,Resident Evil: The Darkside Chronicles,Wii,2009,Action,#Capcom,480,320,200,90,1090,1482
1903,NCAA Football 13,X360,2012,Action,#Electronic Arts,1020,0,0,60,1080,819
1904,Grand Theft Auto: Chinatown Wars,PSP,2009,Action,#Take-Two Interactive,280,500,30,280,1090,1131
1905,FIFA Soccer 11,Wii,2010,Sports,#Electronic Arts,260,690,0,120,1070,1249
1906,The Orange Box,PS3,2007,Shooter,#Electronic Arts,280,590,0,220,1090,577
1907,Joust,N64,1982,Platform,#Atari,1010,60,0,10,1080,830
1908,Tomb Raider: Underworld,X360,2008,Action,#Eidos Interactive,530,430,10,110,1080,607
1909,Tom Clancy's Ghost Recon 2,PS2,2004,Shooter,#Ubisoft,640,340,0,100,1080,892
1910,DiRT 3,PS3,2011,Racing,#Codemasters,270,590,10,210,1080,1346
1911,LEGO City Undercover,WiiU,2013,Platform,#Nintendo,470,400,130,80,1080,1440
1912,Spore Creatures,DS,2008,Simulation,#Electronic Arts,670,300,0,110,1080,864
1913,Ready 2 Rumble Boxing,PS,1998,Sports,#Midway Games,600,410,0,70,1080,1101
1914,Dragon Ball Z: Taiketsu,GBA,2003,Fighting,#Atari,770,290,0,20,1080,901
1915,Disney's Lilo & Stitch,GBA,2002,Platform,#Ubisoft,770,290,0,20,1080,622
1916,Star Fox: Assault,GC,2005,Shooter,#Nintendo,680,180,190,30,1080,1364
1917,Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,#Namco Bandai Games,490,350,90,160,1090,551
1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,#Capcom,790,180,30,70,1070,1288
1919,NCAA Football 14,X360,2013,Sports,#Electronic Arts,1010,0,0,60,1070,822
1920,Doko Demo Issyo,PS,1999,Misc,#Sony Computer Entertainment,0,0,1000,70,1070,980
1921,Call of Duty 3,PS2,2006,Shooter,#Activision,890,30,0,150,1070,1287
1922,Imagine: Fashion Designer New York,DS,2008,Simulation,#Ubisoft,650,320,0,100,1070,1185
1923,Red Dead Redemption: Undead Nightmare,X360,2010,Action,#Take-Two Interactive,570,390,20,90,1070,679
1924,Bully: Scholarship Edition,X360,2008,Action,#Take-Two Interactive,530,400,30,110,1070,1273
1925,Virtua Fighter,SAT,1994,Fighting,#Sega,170,120,770,20,1080,889
1926,Championship Manager 99/00,PC,1999,Sports,#Eidos Interactive,0,980,0,90,1070,1275
1927,WWE SmackDown vs. Raw 2010,PS2,2009,Fighting,#THQ,530,10,0,540,1080,711
1928,Pro Evolution Soccer 2008,X360,2007,Sports,#Konami Digital Entertainment,80,900,40,50,1070,1425
1929,Super Princess Peach,DS,2005,Platform,#Nintendo,720,60,210,70,1060,736
1930,NHL 99,PS,1997,Sports,#Electronic Arts,590,400,0,70,1060,1157
1931,SoulCalibur III,PS2,2005,Fighting,#Namco Bandai Games,740,150,130,50,1070,776
1932,Skylanders SWAP Force,PS3,2013,Platform,#Activision,430,440,0,200,1070,747
1933,F1 2012,PS3,2012,Racing,#Codemasters,120,640,50,250,1060,970
1934,World Tour Soccer,PSP,2005,Sports,#Sony Computer Entertainment,100,630,0,340,1070,1337
1935,Disney Universe,Wii,2011,Action,#Disney Interactive Studios,670,300,0,100,1070,638
1936,Ridge Racer Revolution,PS,1995,Racing,#Sony Computer Entertainment,170,120,710,70,1070,626
1937,LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,#Disney Interactive Studios,540,420,0,100,1060,1212
1938,Hot Wheels Turbo Racing,PS,1999,Racing,#Electronic Arts,590,400,0,70,1060,1281
1939,NCAA Football 99,PS,1998,Sports,#Electronic Arts,590,400,0,70,1060,528
1940,Mortal Kombat: Armageddon,PS2,2006,Fighting,#Midway Games,880,40,0,140,1060,938
1941,Aliens vs Predator,X360,2010,Shooter,#Sega,550,400,0,110,1060,1005
1942,Freekstyle,PS2,2002,Racing,#Electronic Arts,520,410,0,140,1070,723
1943,Junior Brain Trainer,DS,2008,Misc,#GSP,230,740,0,100,1070,1124
1944,Darksiders,X360,2010,Action,#THQ,670,290,10,100,1070,1489
1945,DiRT,PS3,2007,Racing,#Codemasters,160,670,0,230,1060,1403
1946,Call of Duty 4: Modern Warfare,DS,2007,Shooter,#Activision,960,20,10,80,1070,1431
1947,Simple 1500 Series Vol. 1: The Mahjong,PS,1998,Misc,#D3Publisher,0,0,990,70,1060,1015
1948,Sega Superstars Tennis,Wii,2008,Sports,#Sega,280,650,0,130,1060,774
1949,NBA Street V3,PS2,2005,Sports,#Electronic Arts,520,410,0,140,1070,1130
1950,Sleeping Dogs,PS3,2012,Action,#Square Enix,310,500,50,190,1050,1401
1951,Mercenaries 2: World in Flames,X360,2008,Shooter,#Electronic Arts,650,300,10,100,1060,1323
1952,Worms Armageddon,PS,1999,Strategy,#Microprose,180,810,0,80,1070,1417
1953,Hulk,PS2,2003,Action,#Universal Interactive,520,410,0,140,1070,1266
1954,LEGO Indiana Jones: The Original Adventures,PS3,2008,Action,#Activision,440,440,0,180,1060,1045
1955,NFL Blitz,N64,1998,Sports,#Midway Games,1020,40,0,10,1070,826
1956,NFL Quarterback Club 98,N64,1997,Sports,#Acclaim Entertainment,1010,50,0,10,1070,952
1957,DJ Hero,X360,2009,Misc,#Activision,560,400,0,110,1070,1443
1958,Dora the Explorer: Dora Saves the Mermaids,DS,2007,Platform,#Take-Two Interactive,970,10,0,80,1060,1235
1959,Diablo II: Lord of Destruction,PC,2001,Role-Playing,#Vivendi Games,1030,20,0,0,1050,631
1960,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,#Namco Bandai Games,390,410,100,160,1060,1276
1961,Spider-Man 2,GBA,2004,Action,#Activision,760,280,0,20,1060,1169
1962,Virtua Tennis 3,PS3,2007,Sports,#Sega,230,590,30,220,1070,1239
1963,Seek and Destroy,PS2,2002,Racing,#Play It,520,400,0,140,1060,1161
1964,Warhawk,PS3,2007,Simulation,#Sony Computer Entertainment,490,390,0,170,1050,910
1965,Apollo Justice: Ace Attorney,DS,2007,Adventure,#Capcom,320,60,640,40,1060,959
1966,Assassin's Creed: Rogue,X360,2014,Action,#Ubisoft,580,380,0,90,1050,1461
1967,Cosmic Ark,N64,1981,Shooter,#Imagic,990,50,0,10,1050,990
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006,Shooter,#Sony Computer Entertainment,810,110,0,130,1050,1462
1969,Skylanders: Trap Team,Wii,2014,Action,#Activision,420,540,0,80,1040,653
1970,Aliens vs Predator,PS3,2010,Shooter,#Sega,410,470,0,180,1060,594
1971,Defender,N64,1980,Misc,#Atari,990,50,0,10,1050,843
1972,Dance on Broadway,Wii,2010,Misc,#Ubisoft,270,660,0,120,1050,1083
1973,Adventure Island,NES,1986,Platform,#Hudson Soft,0,0,1050,0,1050,1449
1974,Arc the Lad II,PS,1996,Role-Playing,#Sony Computer Entertainment,0,0,920,130,1050,1286
1975,Tag Team Match M.U.S.C.L.E.,NES,1985,Fighting,#Namco Bandai Games,0,0,1050,0,1050,903
1976,Derby Stallion 96,SNES,1996,Sports,#ASCII Entertainment,0,0,1040,10,1050,1467
1977,UFC Undisputed 3,PS3,2012,Action,#THQ,550,340,30,130,1050,891
1978,NBA 2K3,PS2,2002,Sports,#Sega,510,400,0,130,1040,605
1979,Dragon Ball: XenoVerse,PS4,2015,Fighting,#Namco Bandai Games,300,480,120,150,1050,1407
1980,The Simpsons: Road Rage,XB,2001,Racing,#Electronic Arts,780,260,0,10,1050,959
1981,Dave Mirra Freestyle BMX,PS,2000,Sports,#Acclaim Entertainment,910,110,0,30,1050,1338
1982,Imagine: Animal Doctor,DS,2007,Simulation,#Ubisoft,450,490,0,110,1050,730
1983,WWE SmackDown vs. Raw 2010,X360,2009,Fighting,#THQ,560,380,10,110,1060,1425
1984,Forza Motorsport,XB,2005,Racing,#Microsoft Game Studios,520,510,0,20,1050,625
1985,Sonic the Hedgehog,X360,2006,Platform,#Sega,440,490,0,110,1040,1137
1986,MySims Agents,Wii,2009,Adventure,#Electronic Arts,620,320,0,100,1040,987
1987,Monster Rancher 2,PS,1998,Simulation,#Sony Computer Entertainment,190,130,660,70,1050,603
1988,Pokemon Conquest,DS,2012,Role-Playing,#Nintendo,580,60,370,40,1050,735
1989,The Simpsons Game,X360,2007,Action,#Electronic Arts,540,400,0,110,1050,1112
1990,Guinness World Records: The Videogame,Wii,2008,Action,#Warner Bros. Interactive Entertainment,460,470,0,110,1040,1036
1991,MVP Baseball 2003,PS2,2003,Sports,#Electronic Arts,510,400,0,130,1040,608
1992,Legacy of Kain: Soul Reaver,PS,2005,Action,#Eidos Interactive,580,400,0,70,1050,937
1993,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007,Fighting,#Atari,330,370,260,90,1050,757
1994,Disney Tangled,DS,2010,Action,#Disney Interactive Studios,580,370,0,90,1040,1347
1995,Tales of Destiny,PS,1997,Role-Playing,#Namco Bandai Games,90,60,830,70,1050,987
1996,ATV: Quad Power Racing,PS,2000,Racing,#Acclaim Entertainment,580,390,0,70,1040,597
1997,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009,Adventure,#Disney Interactive Studios,570,350,20,100,1040,919
1998,Mega Man X4,PS,1996,Action,#Virgin Interactive,450,300,220,70,1040,1263
1999,Naruto: Clash of Ninja 2,GC,2003,Fighting,#Nintendo,440,120,450,30,1040,1179
2000,Dance Dance Revolution SuperNOVA,PS2,2006,Simulation,#Konami Digital Entertainment,870,30,0,140,1040,1130
2001,Brink,X360,2011,Shooter,#Bethesda Softworks,590,350,10,90,1040,647
2002,F-Zero: Maximum Velocity,GBA,2001,Racing,#Nintendo,390,160,370,120,1040,911
2003,Bomberman 64,N64,1997,Puzzle,#Hudson Soft,500,200,310,30,1040,1426
2004,Jeremy McGrath Supercross 98,PS,1998,Racing,#Acclaim Entertainment,910,100,0,30,1040,920
2005,LEGO Indiana Jones 2: The Adventure Continues,X360,2009,Action,#Activision,620,330,0,90,1040,1318
2006,Project CARS,PS4,2015,Racing,#Slightly Mad Studios,170,690,20,150,1030,901
2007,Need for Speed: Most Wanted,XB,2005,Racing,#Electronic Arts,530,460,0,50,1040,1433
2008,Kirby: Mass Attack,DS,2011,Platform,#Nintendo,520,60,410,50,1040,1372
2009,LEGO Marvel Super Heroes,XOne,2013,Action,#Warner Bros. Interactive Entertainment,610,340,0,90,1040,1102
2010,ZhuZhu Pets,DS,2010,Simulation,#Activision,680,270,0,90,1040,1302
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007,Shooter,#Ubisoft,340,480,20,190,1030,702
2012,MotorStorm: Arctic Edge,PSP,2009,Racing,#Sony Computer Entertainment,160,580,0,300,1040,908
2013,WipEout Pure,PSP,2005,Racing,#Sony Computer Entertainment,470,340,0,220,1030,1346
2014,EA Sports UFC,PS4,2014,Sports,#Electronic Arts,460,400,10,170,1040,612
2015,MX vs. ATV Unleashed,PS2,2005,Racing,#THQ,860,30,0,140,1030,622
2016,Sonic Unleashed,PS3,2008,Platform,#Sega,560,330,10,140,1040,1297
2017,Tiger Woods PGA Tour 08,Wii,2007,Sports,#Electronic Arts,940,20,0,80,1040,1448
2018,Rayman Origins,PS3,2011,Platform,#Ubisoft,330,510,10,180,1030,574
2019,Epic Mickey 2: The Power of Two,Wii,2012,Action,#Disney Interactive Studios,720,230,0,80,1030,550
2020,NCAA March Madness 2004,PS2,2003,Sports,#Electronic Arts,500,390,0,130,1020,1483
2021,Donkey Kong Land III,GB,2005,Platform,#Nintendo,680,310,0,40,1030,1370
2022,Bomberman,NES,1985,Puzzle,#Hudson Soft,180,0,850,0,1030,1437
2023,The Simpsons Game,Wii,2007,Action,#Electronic Arts,450,470,0,110,1030,1312
2024,Tomb Raider,PC,1996,Action,#Eidos Interactive,960,70,0,0,1030,1252
2025,Rock Band 2,Wii,2008,Misc,#MTV Games,940,10,0,80,1030,1026
2026,Street Fighter Alpha 3,PS,1998,Fighting,#Virgin Interactive,380,120,510,20,1030,995
2027,Bulletstorm,X360,2011,Shooter,#Electronic Arts,610,320,10,80,1020,784
2028,FIFA Soccer 08,Wii,2007,Sports,#Electronic Arts,320,590,10,110,1030,1423
2029,Naruto: Clash of Ninja Revolution,Wii,2007,Fighting,#Tomy Corporation,450,460,0,110,1020,1391
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,#Ubisoft,870,50,20,80,1020,1066
2031,ZombiU,WiiU,2012,Action,#Ubisoft,530,360,50,80,1020,1486
2032,Shrek 2,GC,2004,Platform,#Activision,730,260,10,30,1030,920
2033,Petz: Catz 2,DS,2007,Simulation,#Ubisoft,510,400,0,110,1020,1318
2034,Tales of Graces f,PS3,2010,Role-Playing,#Namco Bandai Games,280,210,450,80,1020,1278
2035,Final Fight 2,SNES,1993,Action,#Capcom,390,120,490,20,1020,1373
2036,Wall-E,Wii,2008,Platform,#THQ,510,400,0,110,1020,1080
2037,The Lost World: Jurassic Park,PS,1997,Action,#Electronic Arts,570,390,0,70,1030,762
2038,Ace Combat 6: Fires of Liberation,X360,2007,Simulation,#Atari,690,40,220,60,1010,1039
2039,Madden NFL 07,XB,2006,Sports,#Electronic Arts,970,30,0,30,1030,1387
2040,Disney Infinity 2.0: Marvel Super Heroes,PS3,2014,Action,#Disney Interactive Studios,440,400,0,170,1010,735
2041,Harry Potter and the Prisoner of Azkaban,PS2,2004,Action,#Electronic Arts,500,390,0,130,1020,1290
2042,Pong: The Next Level,PS,1998,Puzzle,#Hasbro Interactive,560,380,0,70,1010,1253
2043,Bayonetta 2,WiiU,2014,Action,#Nintendo,340,280,100,300,1020,615
2044,Prince of Persia,X360,2008,Action,#Ubisoft,540,350,20,100,1010,1163
2045,God of War: Ghost of Sparta,PSP,2010,Action,#Sony Computer Entertainment,410,360,30,210,1010,1499
2046,Sonic Generations,3DS,2011,Platform,#Sega,440,460,10,90,1000,940
2047,Ninja Gaiden II,X360,2008,Action,#Tecmo Koei,650,220,50,100,1020,1360
2048,NBA Jam Tournament Edition,SNES,1995,Sports,#Acclaim Entertainment,870,120,0,20,1010,758
2049,Championship Manager 3,PC,2003,Sports,#Eidos Interactive,0,930,0,80,1010,1282
2050,Guitar Hero: Warriors of Rock,Wii,2010,Misc,#Activision,480,440,0,90,1010,1188
2051,Oshare Majo Love and Berry: DS Collection,DS,2006,Misc,#Sega,0,0,1010,0,1010,770
2052,Monster Rancher,PS,1997,Simulation,#Tecmo Koei,120,80,740,70,1010,1414
2053,The LEGO Movie Videogame,PS3,2014,Action,#Warner Bros. Interactive Entertainment,330,480,20,180,1010,622
2054,DiRT 2,PS3,2009,Racing,#Codemasters,270,530,0,200,1000,967
2055,Rayman Legends,PS4,2014,Platform,#Ubisoft,210,610,0,180,1000,1187
2056,NERF N-Strike Elite,Wii,2009,Shooter,#Electronic Arts,930,0,0,70,1000,896
2057,Ford Racing 2,PS2,2003,Racing,#Empire Interactive,490,380,0,130,1000,989
2058,Breath of Fire III,PS,1997,Role-Playing,#Capcom,290,190,460,70,1010,1247
2059,PES 2009: Pro Evolution Soccer,X360,2008,Sports,#Konami Digital Entertainment,130,760,30,90,1010,790
2060,Dead or Alive 2,PS2,2000,Fighting,#Tecmo Koei,300,240,380,80,1000,1187
2061,1942,NES,1985,Shooter,#Capcom,650,140,210,0,1000,1243
2062,Excitebike 64,N64,2000,Racing,#Nintendo,650,150,190,10,1000,1451
2063,NES Open Tournament Golf,NES,1991,Sports,#Nintendo,410,100,470,20,1000,680
2064,Game & Watch Gallery,GB,1997,Misc,#Nintendo,630,250,90,30,1000,664
2065,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,PS2,2004,Misc,#Sammy Corporation,0,0,1000,0,1000,1370
2066,SoulCalibur II,XB,2003,Fighting,#Namco Bandai Games,780,180,30,0,990,788
2067,Haze,PS3,2008,Shooter,#Ubisoft,490,330,20,150,990,1026
2068,UFC Undisputed 3,X360,2012,Action,#THQ,720,210,0,70,1000,1221
2069,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2006,Sports,#Konami Digital Entertainment,80,900,20,0,1000,1303
2070,Road & Track Presents: The Need for Speed,PS,1995,Racing,#Electronic Arts,560,380,0,70,1010,1179
2071,NFL GameDay 2001,PS,2000,Sports,#Sony Computer Entertainment,560,380,0,70,1010,532
2072,Killzone: Mercenary,PSV,2013,Shooter,#Sony Computer Entertainment Europe,250,490,40,220,1000,861
2073,NBA Live 97,PS,1996,Sports,#Electronic Arts,550,380,0,70,1000,528
2074,Dynasty Warriors 3: Xtreme Legends,PS2,2002,Action,#Tecmo Koei,130,100,740,30,1000,1494
2075,Zoo Tycoon DS,DS,2005,Strategy,#THQ,860,40,10,80,990,1031
2076,Rocksmith 2014,PS3,2013,Misc,#Ubisoft,510,270,50,150,980,1146
2077,Dead Space 3,PS3,2013,Action,#Electronic Arts,440,380,0,170,990,1189
2078,Wheel of Fortune,Wii,2010,Misc,#THQ,890,40,0,60,990,636
2079,Disney Infinity,PS3,2013,Action,#Disney Interactive Studios,480,350,0,160,990,675
2080,Dark Souls,X360,2011,Role-Playing,#Namco Bandai Games,640,280,0,80,1000,844
2081,Puzzler Collection,DS,2008,Puzzle,#Ubisoft,170,780,0,40,990,912
2082,Jampack Winter 2000,PS,2000,Misc,#Sony Computer Entertainment,550,380,0,70,1000,537
2083,Dead Space 3,X360,2013,Action,#Electronic Arts,640,280,0,80,1000,854
2084,Phoenix Wright: Ace Attorney,DS,2005,Adventure,#Capcom,490,70,390,50,1000,508
2085,NFL Fever 2002,XB,2000,Sports,#Microsoft Game Studios,740,210,0,40,990,644
2086,The Simpsons: Hit & Run,GC,2003,Racing,#Vivendi Games,770,200,0,30,1000,1478
2087,Littlest Pet Shop: Winter,DS,2008,Simulation,#Electronic Arts,590,310,0,100,1000,658
2088,LEGO Harry Potter: Years 5-7,X360,2010,Action,#Warner Bros. Interactive Entertainment,510,390,0,90,990,1311
2089,Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,#Ubisoft,570,340,10,80,1000,1366
2090,Ace Combat X: Skies of Deception,PSP,2006,Simulation,#Namco Bandai Games,370,310,120,190,990,1284
2091,NCAA Football 12,X360,2011,Sports,#Electronic Arts,940,0,0,60,1000,1441
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,#Disney Interactive Studios,360,460,0,170,990,1336
2093,Band Hero,Wii,2009,Misc,#Activision,600,300,0,90,990,673
2094,Cars: Race-O-Rama,Wii,2009,Racing,#THQ,610,300,0,90,1000,863
2095,Oddworld: Abe's Exoddus,PS,1998,Platform,#GT Interactive,550,380,0,60,990,791
2096,EyePet,PS3,2009,Simulation,#Sony Computer Entertainment,350,520,40,90,1000,732
2097,Scooby-Doo! First Frights,Wii,2009,Action,#Warner Bros. Interactive Entertainment,880,50,0,70,1000,872
2098,Midnight Club: LA Remix,PSP,2008,Racing,#Take-Two Interactive,520,280,0,190,990,1209
2099,The Bouncer,PS2,2000,Action,#Sony Computer Entertainment,300,230,380,80,990,1020
2100,Guitar Hero: Aerosmith,PS3,2008,Misc,#Activision,730,150,0,110,990,553
2101,WWE SmackDown vs Raw 2008,Wii,2007,Fighting,#THQ,380,500,0,110,990,1391
2102,FIFA Soccer 10,Wii,2009,Sports,#Electronic Arts,230,650,0,110,990,1484
2103,Shadow The Hedgehog,GC,2005,Platform,#Sega,760,200,0,30,990,1065
2104,Farming Simulator 2013,PC,2012,Simulation,#Focus Home Interactive,0,800,0,180,980,871
2105,Fallout 3,PC,2008,Role-Playing,#Bethesda Softworks,20,880,0,80,980,1052
2106,Cars,DS,2006,Racing,#THQ,850,50,0,80,980,1058
2107,Pro Evolution Soccer 2008,PSP,2008,Sports,#Konami Digital Entertainment,20,530,190,250,990,615
2108,Far Cry 3,PC,2012,Shooter,#Ubisoft,210,620,0,140,970,756
2109,Xenoblade Chronicles,Wii,2010,Role-Playing,#Nintendo,490,260,160,80,990,986
2110,Just Dance 2014,X360,2013,Misc,#Ubisoft,720,190,0,70,980,1384
2111,Mario Party Advance,GBA,2005,Misc,#Nintendo,500,190,280,20,990,1091
2112,Sonic & Sega All-Stars Racing,PS3,2010,Racing,#Sega,360,460,0,170,990,1016
2113,Tetris 2,NES,1993,Puzzle,#Nintendo,620,130,210,20,980,712
2114,NASCAR 99,N64,1998,Racing,#Electronic Arts,940,40,0,10,990,1421
2115,Air-Sea Battle,N64,1998,Shooter,#Atari,910,60,0,10,980,1055
2116,Suikoden III,PS2,1998,Role-Playing,#Unknown,290,230,380,80,980,1151
2117,Kingdom Hearts Re:coded,DS,2010,Role-Playing,#Square Enix,560,100,270,50,980,1268
2118,South Park: The Stick of Truth,PS3,2014,Role-Playing,#Ubisoft,420,380,0,170,970,919
2119,Driver: San Francisco,PS3,2011,Racing,#Ubisoft,240,540,10,180,970,585
2120,Sniper Elite V2,PS3,2012,Shooter,#505 Games,380,390,60,150,980,877
2121,Far Cry 4,X360,2014,Shooter,#Ubisoft,450,440,0,80,970,1052
2122,Grand Theft Auto: San Andreas,PC,2005,Action,#Take-Two Interactive,0,920,0,50,970,1227
2123,Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,#Ubisoft,340,410,60,180,990,1098
2124,Pro Evolution Soccer 2014,PS3,2013,Action,#Konami Digital Entertainment,30,430,510,10,980,676
2125,Madden NFL 16,X360,2015,Sports,#Electronic Arts,820,50,0,100,970,1466
2126,Madden NFL 10,PS2,2009,Sports,#Electronic Arts,880,0,0,100,980,1468
2127,Brutal Legend,X360,2009,Action,#Electronic Arts,620,270,0,90,980,1121
2128,Tamagotchi Connection: Corner Shop 2,DS,2006,Simulation,#Namco Bandai Games,90,20,860,10,980,1270
2129,Final Fantasy Type-0,PS4,2015,Role-Playing,#Square Enix,370,320,150,140,980,1294
2130,Madden NFL 08,PS3,2007,Sports,#Electronic Arts,890,10,0,80,980,867
2131,de Blob,Wii,2008,Platform,#THQ,500,370,0,100,970,577
